;Filename;Count
139;j.jct.2012.05.016;110
140;j.fluid.2008.06.007;110
141;j.jct.2008.08.003;109
142;je8005369;108
143;j.jct.2011.04.011;108
144;j.jct.2008.05.014;107
145;je300958c;106
146;je025606c;105
147;je900414p;104
148;j.tca.2015.06.017;100
149;je5007604;100
150;j.jct.2008.11.005;100
151;j.fluid.2006.01.027;100
152;je049762q;98
153;je050135q;96
154;je501106d;96
155;je050170x;94
156;je034177v;93
157;j.tca.2008.12.007;92
158;j.jct.2005.02.003;92
159;j.jct.2011.10.001;92
160;je049662k;90
161;je0605036;90
162;je034101z;90
163;je800417q;89
164;j.fluid.2007.04.030;88
165;je800024u;88
166;je800244q;88
167;j.jct.2005.05.019;86
168;je050065n;84
169;j.jct.2008.12.020;84
170;je700080k;83
171;je100581m;82
172;je030136n;81
173;acs.jced.5b00474;79
174;j.jct.2004.06.009;79
175;je050444g;79
176;je5009334;79
177;j.jct.2005.06.002;78
178;j.fluid.2006.12.011;78
179;j.jct.2016.02.010;77
180;je0604232;77
181;je300652k;75
182;je500062a;75
183;s10765-009-0610-6;75
184;j.jct.2007.03.012;74
185;je900105g;74
186;acs.jced.5b00346;74
187;j.jct.2015.09.031;72
188;j.tca.2006.10.025;72
189;j.jct.2011.07.005;70
190;je900739x;70
191;je100765j;70
192;j.jct.2014.04.022;70
193;je300789a;70
194;j.jct.2007.04.011;69
195;j.jct.2005.03.006;69
196;j.jct.2011.12.010;69
197;je034013e;68
198;je700188w;68
199;je3008974;66
200;je300234g;65
201;je100927m;65
202;j.fluid.2014.01.030;64
203;je060200b;62
204;je100353j;61
205;s10765-009-0607-1;61
206;j.jct.2012.02.001;60
207;j.jct.2012.11.011;60
208;j.fluid.2014.06.005;60
209;j.jct.2012.10.002;60
210;j.jct.2004.09.007;60
211;je101286a;60
212;je4004965;60
213;je3009304;60
214;je034005y;60
215;je400178k;60
216;j.jct.2011.12.013;60
217;j.jct.2007.05.011;60
218;j.fluid.2008.06.014;60
219;s10765-006-0079-5;59
220;acs.jced.5b00724;59
221;je600562n;58
222;je700325c;57
223;j.fluid.2015.05.026;57
224;acs.jced.5b00790;57
225;je0499768;56
226;je0340755;55
227;je300775u;55
228;j.jct.2012.01.008;54
229;j.jct.2007.05.005;54
230;je900437b;54
231;je700015t;54
232;je301301j;54
233;j.jct.2005.10.009;54
234;j.fluid.2014.03.017;54
235;je400149j;53
236;j.jct.2012.12.003;53
237;j.jct.2014.06.023;52
238;j.jct.2008.09.018;52
239;j.fluid.2013.08.007;52
240;s10765-006-0053-2;51
241;j.fluid.2013.06.041;50
242;je300590v;50
243;j.jct.2010.06.011;50
244;je7006692;50
245;j.jct.2008.01.015;50
246;j.jct.2012.10.025;50
247;je060353z;49
248;s10765-010-0768-y;49
249;j.jct.2012.09.012;48
250;j.jct.2012.09.015;48
251;j.jct.2010.01.003;48
252;je700428f;48
253;je0340248;48
254;je900048r;48
255;je5005752;48
256;je049685z;48
257;j.fluid.2014.10.004;48
258;je0503296;47
259;je600554h;46
260;je100089s;46
261;je060301+;46
262;j.jct.2011.06.013;46
263;acs.jced.5b00784;45
264;j.jct.2005.05.003;45
265;j.fluid.2014.06.024;45
266;j.fluid.2008.03.009;45
267;j.jct.2005.02.004;45
268;j.fluid.2008.02.023;45
269;j.jct.2014.09.020;45
270;j.tca.2011.08.002;45
271;je400679k;44
272;je800999s;44
273;je200668a;44
274;j.jct.2014.01.020;44
275;je700021f;44
276;je700740e;44
277;j.fluid.2014.05.029;44
278;je900922x;44
279;s10765-009-0562-x;43
280;s10765-007-0369-6;43
281;je7006549;42
282;je050463q;42
283;j.tca.2012.04.002;42
284;j.jct.2007.02.008;42
285;j.fluid.2006.03.015;42
286;j.jct.2013.01.013;42
287;je401098b;42
288;j.jct.2011.10.027;42
289;je5007532;42
290;j.jct.2006.09.014;42
291;j.jct.2008.04.003;42
292;j.tca.2011.07.023;42
293;acs.jced.5b00009;42
294;j.jct.2012.09.009;42
295;j.tca.2012.08.011;42
296;je100610v;41
297;j.jct.2005.03.012;41
298;je2013473;41
299;j.tca.2012.01.013;40
300;acs.jced.5b00031;40
301;je300799f;40
302;je400539h;40
303;je060496l;40
304;j.fluid.2014.04.002;40
305;s10765-009-0593-3;40
306;j.fluid.2013.11.031;40
307;j.jct.2005.05.020;40
308;j.tca.2014.06.026;40
309;je0500734;40
310;j.fluid.2015.07.031;40
311;je800026p;40
312;j.jct.2012.06.031;40
313;je100577v;40
314;je5010164;40
315;j.fluid.2010.08.014;39
316;acs.jced.5b00789;39
317;acs.jced.5b00597;38
318;je200373q;38
319;acs.jced.5b00838;38
320;j.fluid.2011.11.022;38
321;je5005643;38
322;j.fluid.2012.10.024;38
323;je3013342;38
324;je900284z;37
325;j.jct.2012.02.039;37
326;j.jct.2012.09.026;37
327;je049572f;37
328;je100734t;37
329;je049895b;37
330;je900732r;36
331;je901020a;36
332;je0600808;36
333;je7001946;36
334;j.jct.2004.12.010;36
335;j.jct.2014.01.030;36
336;je0603325;36
337;j.fluid.2014.01.019;36
338;je020140j;36
339;je301353z;36
340;je034022n;36
341;j.fluid.2009.11.030;36
342;je800593p;36
343;j.jct.2013.10.018;36
344;je0201323;36
345;je400529k;36
346;j.jct.2013.08.013;36
347;je7001804;36
348;je600515j;36
349;j.jct.2008.09.006;36
350;je0342825;36
351;je100652b;36
352;j.jct.2013.12.006;36
353;j.jct.2005.03.019;36
354;j.jct.2012.01.011;36
355;je0340809;35
356;j.jct.2012.10.015;35
357;je5002945;35
358;je200673a;35
359;j.jct.2013.01.009;35
360;je4004806;35
361;j.fluid.2010.01.027;35
362;je400803f;35
363;s10765-010-0737-5;35
364;j.jct.2012.11.027;35
365;j.fluid.2014.05.033;34
366;je3013205;34
367;j.jct.2013.01.006;34
368;je060445o;34
369;je050056e;34
370;j.tca.2014.06.031;34
371;je600557n;33
372;j.tca.2012.01.007;33
373;je049663c;33
374;s10765-006-0088-4;33
375;j.tca.2014.01.027;33
376;j.jct.2009.06.023;33
377;je900404r;32
378;j.jct.2011.12.002;32
379;je9005618;32
380;j.jct.2011.06.019;32
381;je049610v;32
382;je050389b;32
383;je034048e;32
384;je100967k;32
385;j.jct.2005.03.024;32
386;j.tca.2013.03.025;32
387;j.jct.2012.11.007;32
388;j.jct.2014.07.023;32
389;je049609w;32
390;j.jct.2012.11.032;32
391;j.jct.2012.07.007;32
392;je900064e;32
393;je700499d;32
394;j.tca.2013.12.016;32
395;j.jct.2008.05.004;32
396;j.tca.2012.10.004;32
397;je800653d;32
398;je100100n;32
399;s10765-015-1980-6;32
400;je060343y;32
401;j.jct.2013.09.035;32
402;j.jct.2012.07.019;32
403;je800203s;32
404;je5010593;31
405;j.jct.2013.11.027;31
406;j.jct.2010.12.009;31
407;j.jct.2006.11.003;31
408;je049776w;31
409;je900597n;31
410;j.fluid.2007.09.028;31
411;je501041r;30
412;je5004719;30
413;j.fluid.2007.07.016;30
414;je100362p;30
415;je050110r;30
416;j.jct.2008.02.015;30
417;j.fluid.2011.06.011;30
418;s10765-008-0399-8;30
419;je050414d;30
420;je401036f;30
421;je900689m;30
422;acs.jced.5b00802;30
423;j.jct.2010.09.008;30
424;j.jct.2004.11.016;30
425;j.tca.2012.05.036;30
426;s10765-007-0204-0;30
427;je800594e;30
428;j.jct.2012.02.007;30
429;je500977g;30
430;j.tca.2011.02.002;30
431;j.jct.2014.06.030;30
432;je900056u;30
433;j.tca.2012.05.004;30
434;j.jct.2013.01.020;30
435;je900307z;30
436;j.jct.2008.12.010;30
437;j.tca.2010.05.012;30
438;je401015e;30
439;s10765-009-0648-5;30
440;je501141e;30
441;je201102x;30
442;acs.jced.5b00049;30
443;je400408w;30
444;s10765-006-0063-0;30
445;j.jct.2006.06.008;30
446;je9006597;30
447;j.jct.2006.01.015;30
448;j.jct.2007.02.002;30
449;je1009619;30
450;je0301794;30
451;j.tca.2009.01.008;30
452;j.fluid.2009.10.018;30
453;je030147g;29
454;je060382+;29
455;je8003782;29
456;j.jct.2011.12.024;28
457;je900661c;28
458;je050402s;28
459;je7002513;28
460;je5010643;28
461;j.jct.2006.02.001;28
462;j.jct.2006.03.018;28
463;j.jct.2007.10.010;28
464;j.jct.2005.06.011;28
465;j.jct.2014.01.012;28
466;je401124t;28
467;je050416y;28
468;je400781b;27
469;j.jct.2006.09.017;27
470;je0496950;27
471;je049777o;27
472;j.jct.2006.09.007;27
473;j.jct.2006.05.006;27
474;je500455u;27
475;s10765-011-1149-x;27
476;je030102f;27
477;je200121f;26
478;j.fluid.2008.02.008;26
479;j.jct.2013.08.033;26
480;je3011979;26
481;j.jct.2012.02.036;26
482;j.jct.2006.10.016;26
483;j.tca.2011.07.005;26
484;je900722m;26
485;je500498m;26
486;j.fluid.2015.05.031;26
487;je100832h;26
488;je700193w;26
489;je050200w;26
490;j.jct.2013.12.025;25
491;je1008262;25
492;j.jct.2005.10.004;25
493;j.tca.2011.01.019;25
494;je1013476;25
495;j.tca.2010.04.025;25
496;j.fluid.2005.05.012;25
497;je034208m;25
498;j.jct.2007.11.010;25
499;j.jct.2012.01.013;25
500;je200707b;25
501;j.tca.2014.03.042;25
502;je500153g;25
503;j.jct.2007.05.016;25
504;j.tca.2005.10.008;25
505;j.tca.2013.07.012;25
506;j.jct.2005.10.022;24
507;j.jct.2007.09.004;24
508;je400134d;24
509;j.jct.2013.01.032;24
510;j.jct.2013.09.024;24
511;j.jct.2008.02.005;24
512;j.jct.2005.01.002;24
513;je900523k;24
514;je900874z;24
515;j.tca.2009.07.002;24
516;je7002836;24
517;j.jct.2012.10.023;24
518;j.jct.2012.05.023;24
519;j.fluid.2007.12.007;24
520;je900733j;24
521;je901043q;24
522;j.tca.2009.10.001;24
523;je700281z;24
524;j.jct.2009.12.008;24
525;j.jct.2008.06.001;24
526;j.fluid.2014.11.005;24
527;je700266n;24
528;je900442b;24
529;je8008182;24
530;je050540h;24
531;j.jct.2005.08.002;24
532;je400512u;24
533;je100472t;24
534;j.jct.2008.07.005;24
535;j.tca.2013.03.031;24
536;je200806n;24
537;j.tca.2012.12.008;24
538;je400917j;24
539;j.jct.2013.09.043;24
540;s10765-013-1526-8;24
541;je900525f;24
542;j.jct.2012.12.007;24
543;je101358p;24
544;s10765-011-0995-x;24
545;je200504u;24
546;j.jct.2015.09.022;24
547;je0497810;24
548;j.jct.2013.05.009;24
549;j.tca.2011.05.006;24
550;je7005727;24
551;j.tca.2010.09.004;24
552;je901052w;24
553;je400722h;24
554;j.fluid.2005.10.022;24
555;j.tca.2011.02.004;24
556;j.jct.2005.12.005;24
557;j.jct.2009.01.008;24
558;je300280s;23
559;je900468u;23
560;je700344f;23
561;je0497496;23
562;je800930v;23
563;j.jct.2015.06.009;23
564;je100526j;23
565;j.jct.2011.05.003;23
566;je049585t;23
567;j.jct.2011.01.005;23
568;j.jct.2009.01.006;22
569;j.tca.2015.08.003;22
570;j.tca.2009.11.011;22
571;je8006474;22
572;je800164w;22
573;j.fluid.2011.02.002;22
574;je049738c;22
575;je800150h;22
576;j.tca.2013.10.016;22
577;je400839x;22
578;j.jct.2016.02.007;22
579;je200609g;22
580;je5008789;22
581;je030107c;21
582;je0341920;21
583;j.jct.2015.12.025;21
584;je060307z;21
585;je0301489;21
586;j.jct.2004.09.021;21
587;j.jct.2006.06.005;21
588;je060491o;21
589;j.jct.2012.10.008;21
590;je501074b;21
591;j.jct.2004.08.003;21
592;je4000372;20
593;j.jct.2012.02.033;20
594;je9003959;20
595;j.tca.2013.12.021;20
596;j.jct.2013.06.020;20
597;je0302304;20
598;j.fluid.2010.01.002;20
599;je050165t;20
600;je060179e;20
601;je201222n;20
602;je700580g;20
603;j.fluid.2012.11.039;20
604;j.jct.2008.06.008;20
605;acs.jced.5b00343;20
606;s10765-013-1492-1;20
607;j.jct.2007.09.007;20
608;j.jct.2013.01.023;20
609;je4000394;20
610;je800571y;20
611;je300974g;20
612;j.jct.2004.09.014;20
613;je3011634;20
614;j.tca.2009.06.015;20
615;j.jct.2011.12.008;20
616;j.jct.2008.05.003;20
617;j.jct.2013.09.017;20
618;je9002515;20
619;j.jct.2015.03.019;20
620;je0504156;20
621;je201009c;20
622;s10765-013-1469-0;20
623;je050376y;20
624;je0201828;20
625;je301095j;20
626;j.jct.2006.03.010;20
627;j.jct.2013.05.040;20
628;je100369a;20
629;j.jct.2015.09.017;20
630;je400968v;20
631;j.jct.2009.08.016;20
632;j.jct.2013.08.007;20
633;j.tca.2013.04.011;20
634;je060475r;20
635;je300085z;20
636;j.jct.2012.11.015;20
637;je060025z;19
638;j.fluid.2010.03.001;19
639;je0501235;19
640;je100657n;19
641;j.fluid.2014.01.029;19
642;j.tca.2009.02.013;19
643;j.jct.2006.01.016;19
644;je049661s;19
645;je0601513;19
646;je900194v;19
647;je0496140;19
648;j.tca.2007.05.014;19
649;j.jct.2008.07.010;19
650;j.tca.2011.06.020;19
651;j.jct.2013.02.022;19
652;je7000182;18
653;j.fluid.2006.11.005;18
654;je0498053;18
655;je060355j;18
656;je8007414;18
657;acs.jced.5b00537;18
658;je700755t;18
659;je5000132;18
660;je7001623;18
661;je034002l;18
662;j.fluid.2006.02.023;18
663;je900503p;18
664;je060210c;18
665;s10765-008-0390-4;18
666;j.jct.2007.01.009;18
667;je8009336;18
668;j.fluid.2014.12.012;18
669;je300384g;18
670;je200600p;18
671;je900212d;18
672;je060497d;18
673;j.tca.2005.08.012;18
674;je900938b;18
675;je700026d;18
676;j.jct.2013.08.021;18
677;j.fluid.2013.10.057;18
678;j.jct.2006.04.005;18
679;je800138b;18
680;je700029q;18
681;j.jct.2014.12.022;18
682;je030151s;18
683;s10765-011-1087-7;18
684;je7007654;18
685;j.fluid.2008.09.004;18
686;j.fluid.2011.10.018;18
687;j.jct.2009.02.002;18
688;j.jct.2008.09.002;18
689;j.jct.2012.05.005;18
690;je049960h;18
691;j.fluid.2012.01.023;18
692;je060123k;18
693;je700020t;18
694;je0500431;18
695;j.tca.2014.03.038;18
696;j.jct.2013.09.032;17
697;je030120x;17
698;j.fluid.2005.07.013;17
699;acs.jced.5b01075;17
700;j.jct.2013.12.012;17
701;j.jct.2011.12.015;17
702;je700430g;17
703;j.fluid.2011.08.020;17
704;je400140n;17
705;j.jct.2009.06.021;17
706;je2010038;17
707;je1001158;16
708;j.jct.2008.01.022;16
709;je0601098;16
710;je400423u;16
711;je400659p;16
712;s10765-007-0259-y;16
713;j.fluid.2012.08.030;16
714;j.jct.2007.11.002;16
715;je8004134;16
716;je049912x;16
717;je050316s;16
718;je400486p;16
719;je300542s;16
720;je300899n;16
721;j.jct.2012.10.011;16
722;j.fluid.2014.09.022;16
723;j.jct.2012.02.023;16
724;je060311a;16
725;je050183a;16
726;j.jct.2006.07.025;16
727;je050367p;16
728;j.jct.2013.01.010;16
729;j.jct.2015.03.021;16
730;je1000796;16
731;s10765-010-0874-x;16
732;je2007204;16
733;j.jct.2010.11.007;16
734;je0504459;16
735;je8008254;16
736;acs.jced.5b00156;16
737;s10765-008-0542-6;16
738;j.tca.2013.05.015;16
739;je201116t;16
740;j.tca.2013.09.017;16
741;j.jct.2010.12.016;16
742;je900535d;16
743;j.fluid.2007.01.001;16
744;je060248p;16
745;je1002829;16
746;j.tca.2012.06.011;16
747;j.jct.2004.07.015;16
748;s10765-006-0047-0;16
749;je0500633;15
750;je8003707;15
751;je700671t;15
752;j.fluid.2008.02.005;15
753;je0500025;15
754;j.jct.2005.01.007;15
755;je049721u;15
756;j.jct.2015.05.006;15
757;je030226s;15
758;j.jct.2004.09.018;15
759;s10765-012-1373-z;15
760;je500314x;15
761;je050159x;15
762;je100715x;15
763;j.fluid.2006.10.024;15
764;je300316a;15
765;je900478c;15
766;je901071x;15
767;je700672f;15
768;je0502344;15
769;je200327s;15
770;je100341q;15
771;j.jct.2005.10.010;15
772;j.jct.2007.05.006;15
773;je060485s;15
774;j.jct.2008.12.003;15
775;j.fluid.2012.07.032;15
776;j.tca.2013.06.033;15
777;je900531b;15
778;je030167i;15
779;j.jct.2013.09.039;15
780;je0341918;15
781;j.fluid.2012.08.002;14
782;je2010209;14
783;j.fluid.2013.08.029;14
784;s10765-011-0989-8;14
785;je034173q;14
786;j.jct.2015.09.028;14
787;s10765-010-0752-6;14
788;j.jct.2015.02.011;14
789;je300134c;14
790;j.jct.2012.11.004;14
791;je200922s;14
792;j.fluid.2014.04.021;14
793;acs.jced.5b00282;14
794;je700300y;14
795;j.tca.2013.08.002;14
796;je049591p;14
797;je300941v;14
798;j.jct.2014.03.021;14
799;j.jct.2010.05.016;14
800;j.jct.2010.07.014;14
801;j.jct.2012.08.024;14
802;je034203p;14
803;je400184t;14
804;je900093h;14
805;je8002699;13
806;je400159e;13
807;acs.jced.5b01023;13
808;je050223a;13
809;je200575c;13
810;je3007474;13
811;je300086w;13
812;j.jct.2013.04.010;13
813;je100821g;13
814;j.fluid.2007.05.030;13
815;j.jct.2015.08.014;13
816;acs.jced.5b00412;13
817;je060441j;13
818;je9010882;13
819;je050413l;13
820;j.jct.2011.07.021;12
821;j.jct.2015.12.030;12
822;je0601255;12
823;je400576e;12
824;je060490w;12
825;je0498457;12
826;j.jct.2013.04.015;12
827;je800046k;12
828;je100552a;12
829;je800157v;12
830;je801006q;12
831;j.tca.2012.10.024;12
832;je301167q;12
833;je034076x;12
834;je200350a;12
835;je060017i;12
836;je100170v;12
837;acs.jced.5b00317;12
838;j.jct.2007.01.008;12
839;j.tca.2011.08.013;12
840;s10765-009-0667-2;12
841;j.jct.2007.08.006;12
842;je1008125;12
843;je700619q;12
844;j.tca.2014.05.004;12
845;j.jct.2006.03.014;12
846;j.tca.2012.05.025;12
847;je1004092;12
848;je800077r;12
849;je0502546;12
850;j.fluid.2010.05.001;12
851;j.jct.2004.09.009;12
852;je900954y;12
853;j.jct.2013.10.027;12
854;je0498208;12
855;je049556i;12
856;j.fluid.2013.11.025;12
857;je901067c;12
858;je030163d;12
859;je0400052;12
860;je100848r;12
861;je060192z;12
862;j.jct.2006.05.003;12
863;j.jct.2005.03.027;12
864;j.tca.2013.03.017;12
865;j.fluid.2015.06.041;12
866;je800981d;12
867;j.jct.2014.08.005;12
868;j.jct.2013.09.001;12
869;j.jct.2007.05.004;12
870;s10765-010-0860-3;12
871;j.jct.2005.06.015;12
872;j.fluid.2011.01.018;12
873;j.jct.2004.11.013;12
874;je030130y;12
875;j.jct.2011.09.001;12
876;je100658y;12
877;je034017j;12
878;je050169y;12
879;je800883b;12
880;j.jct.2012.09.013;12
881;j.jct.2004.12.002;12
882;je030101n;12
883;je800325d;12
884;j.jct.2013.09.008;12
885;je200757a;12
886;je0501585;12
887;j.fluid.2015.12.007;12
888;j.jct.2007.05.015;12
889;je050162g;12
890;j.tca.2012.04.001;12
891;j.jct.2008.10.002;12
892;j.jct.2008.08.013;12
893;je050006+;12
894;j.fluid.2014.06.026;12
895;j.jct.2007.04.006;12
896;je040012q;12
897;j.jct.2013.10.008;12
898;je8000427;11
899;j.fluid.2006.10.013;11
900;je900864n;11
901;je100788g;11
902;j.fluid.2013.01.027;11
903;je5008444;11
904;j.tca.2014.11.028;11
905;je034263v;11
906;j.fluid.2015.04.021;11
907;j.jct.2005.04.019;11
908;acs.jced.5b00535;11
909;j.jct.2012.05.020;11
910;je100671v;11
911;je050021e;11
912;je0504212;11
913;je9002948;11
914;je100693c;11
915;je050116g;11
916;je300631s;11
917;j.jct.2015.09.010;11
918;j.fluid.2015.03.040;11
919;j.fluid.2013.12.017;11
920;je401101u;10
921;j.jct.2015.02.022;10
922;je049678a;10
923;j.jct.2012.04.007;10
924;j.jct.2013.09.005;10
925;j.jct.2008.03.017;10
926;j.jct.2015.07.002;10
927;j.jct.2008.12.022;10
928;j.jct.2013.09.041;10
929;je200093f;10
930;je200468r;10
931;je050333h;10
932;j.jct.2005.07.018;10
933;je901072c;10
934;j.tca.2009.03.014;10
935;j.jct.2009.06.006;10
936;j.jct.2011.10.002;10
937;je050156k;10
938;j.tca.2012.03.001;10
939;j.tca.2013.12.015;10
940;j.tca.2010.05.016;10
941;j.jct.2013.11.021;10
942;j.jct.2009.01.010;10
943;je800940j;10
944;je800684x;10
945;j.jct.2014.06.031;10
946;j.jct.2006.01.009;10
947;acs.jced.5b00545;10
948;j.jct.2010.12.028;10
949;je800497u;10
950;j.jct.2004.11.020;10
951;j.jct.2005.03.020;10
952;je049899g;10
953;s10765-008-0395-z;10
954;je040008e;10
955;j.fluid.2013.06.021;10
956;je0497350;10
957;j.tca.2009.12.008;10
958;j.jct.2008.01.007;10
959;j.jct.2008.01.008;10
960;j.jct.2011.09.008;10
961;je200150r;10
962;j.tca.2010.03.012;10
963;j.tca.2014.06.028;10
964;je040006u;10
965;j.fluid.2007.07.066;10
966;je700202h;10
967;j.tca.2014.05.014;10
968;j.fluid.2013.11.026;10
969;je100484n;10
970;je049793l;10
971;j.jct.2009.04.001;10
972;je0342062;10
973;j.jct.2004.11.017;10
974;j.jct.2004.11.012;10
975;j.jct.2013.02.010;10
976;je100159m;10
977;j.jct.2009.06.016;10
978;j.tca.2014.05.028;10
979;je300017m;10
980;j.tca.2005.06.007;10
981;je060003c;10
982;j.fluid.2011.02.010;10
983;j.jct.2012.03.025;10
984;j.jct.2005.09.001;10
985;j.jct.2013.05.003;10
986;s10765-006-0100-z;10
987;je801009z;10
988;je900237e;10
989;je0496903;10
990;j.fluid.2014.04.019;10
991;je0497395;10
992;j.jct.2015.06.036;10
993;je0600653;10
994;je600566v;10
995;je030133a;10
996;s10765-011-0997-8;10
997;je8004613;10
998;je030132i;10
999;je200124h;10
1000;j.jct.2013.11.015;10
1001;je8003723;10
1002;j.jct.2005.09.004;9
1003;j.jct.2007.07.001;9
1004;j.jct.2013.12.028;9
1005;je050010l;9
1006;j.tca.2015.08.023;9
1007;s10765-008-0444-7;9
1008;je8006138;9
1009;j.jct.2005.07.008;9
1010;j.jct.2013.03.023;9
1011;je020148t;9
1012;je800416y;9
1013;je600568w;9
1014;j.fluid.2013.08.005;9
1015;je900277m;9
1016;j.tca.2013.03.008;9
1017;je7006742;9
1018;je800664z;9
1019;j.tca.2013.03.010;9
1020;je050196o;9
1021;je0502389;9
1022;je100757w;9
1023;j.jct.2014.05.019;9
1024;j.jct.2007.06.002;9
1025;j.jct.2014.02.005;9
1026;je7002447;9
1027;j.jct.2008.01.009;9
1028;je0501639;9
1029;je060288t;9
1030;j.jct.2006.10.007;9
1031;je900906j;9
1032;j.fluid.2014.10.043;9
1033;j.fluid.2015.06.043;9
1034;je050092d;9
1035;je050484k;9
1036;je200862b;9
1037;j.jct.2014.10.005;9
1038;je049655w;9
1039;j.jct.2014.09.005;9
1040;je100679s;9
1041;je020196d;9
1042;j.fluid.2015.03.048;9
1043;je900969u;9
1044;je050031f;9
1045;je060420p;9
1046;je700140j;9
1047;je700626v;9
1048;je049943s;9
1049;j.fluid.2005.03.026;9
1050;je100315g;9
1051;j.jct.2013.05.029;9
1052;j.fluid.2006.03.018;9
1053;j.fluid.2005.09.012;9
1054;s10765-008-0500-3;9
1055;je050462y;9
1056;j.jct.2012.05.032;9
1057;je200030k;8
1058;je700294p;8
1059;j.jct.2006.07.013;8
1060;je300557g;8
1061;j.jct.2013.04.021;8
1062;acs.jced.5b00181;8
1063;j.jct.2007.08.005;8
1064;je700338t;8
1065;j.jct.2012.07.006;8
1066;j.tca.2011.06.003;8
1067;je060137q;8
1068;j.jct.2012.08.026;8
1069;j.jct.2007.05.010;8
1070;j.jct.2012.08.030;8
1071;je030218b;8
1072;je300358u;8
1073;je5008372;8
1074;je800100m;8
1075;je500594z;8
1076;je0602519;8
1077;je2000606;8
1078;j.jct.2004.11.015;8
1079;je401120a;8
1080;j.fluid.2010.08.010;8
1081;j.jct.2009.07.020;8
1082;j.fluid.2011.03.030;8
1083;je1005483;8
1084;je9003806;8
1085;j.tca.2009.02.005;8
1086;j.jct.2013.10.025;8
1087;j.jct.2007.09.011;8
1088;je9005129;8
1089;j.fluid.2015.05.009;8
1090;j.jct.2006.07.004;8
1091;s10765-015-1927-y;8
1092;j.jct.2006.11.001;8
1093;je034053i;8
1094;j.jct.2011.08.028;8
1095;je201014c;8
1096;je0301085;8
1097;acs.jced.5b00882;8
1098;acs.jced.5b00366;8
1099;je900274n;8
1100;j.tca.2013.06.031;8
1101;j.jct.2013.05.037;8
