;Filename;Count
330;j.jct.2013.01.023;20
331;je500153g;20
332;je800594e;20
333;je4000394;20
334;j.jct.2015.03.019;20
335;je050376y;20
336;je0302304;20
337;je1013476;20
338;je401036f;20
339;j.jct.2004.09.014;20
340;s10765-013-1469-0;20
341;j.jct.2013.05.040;20
342;je300799f;20
343;je400917j;20
344;j.jct.2013.08.007;20
345;je200707b;20
346;j.jct.2006.05.006;20
347;je3013205;20
348;j.fluid.2012.11.039;20
349;j.tca.2012.12.008;20
350;je201222n;20
351;je400968v;20
352;j.jct.2009.08.016;20
353;je0504156;20
354;j.jct.2008.12.010;20
355;je700580g;20
356;je200806n;20
357;j.jct.2006.10.016;20
358;je301095j;20
359;j.jct.2013.09.043;20
360;j.jct.2008.07.010;19
361;je100657n;19
362;j.jct.2005.01.002;19
363;j.fluid.2005.05.012;18
364;je201102x;18
365;je060123k;18
366;cs.jced.5b00537;18
367;j.fluid.2008.09.004;18
368;je400722h;18
369;j.jct.2009.02.002;18
370;je049960h;18
371;je900938b;18
372;je800930v;18
373;je700029q;18
374;s10765-011-1149-x;18
375;je8009336;18
376;je0342825;18
377;j.fluid.2007.12.007;18
378;je0341920;18
379;j.fluid.2006.02.023;18
380;je300384g;18
381;j.jct.2013.08.021;18
382;je7007654;18
383;je0500431;18
384;j.fluid.2005.10.022;18
385;j.jct.2007.01.009;18
386;j.fluid.2011.10.018;18
387;je200600p;18
388;je400134d;18
389;je5000132;18
390;j.fluid.2012.01.023;18
391;j.fluid.2014.05.033;17
392;j.fluid.2011.08.020;17
393;j.jct.2006.03.010;16
394;je100967k;16
395;j.jct.2011.01.005;16
396;j.tca.2012.01.013;16
397;je1000796;16
398;je300899n;16
399;s10765-007-0259-y;16
400;je700344f;16
401;je400659p;16
402;je050367p;16
403;j.jct.2012.02.023;16
404;j.tca.2009.06.015;16
405;j.jct.2004.07.015;16
406;je400423u;16
407;je060248p;16
408;s10765-008-0542-6;16
409;je201116t;16
410;je700193w;16
411;j.jct.2005.10.022;16
412;j.jct.2012.02.036;16
413;j.jct.2008.01.022;16
414;j.jct.2007.09.007;16
415;je8008254;16
416;je049572f;16
417;j.jct.2015.03.021;16
418;j.tca.2013.12.016;16
419;je700266n;16
420;je049912x;16
421;j.tca.2009.07.002;16
422;j.fluid.2007.01.001;16
423;j.jct.2013.09.017;16
424;je500314x;15
425;j.jct.2004.11.016;15
426;je200327s;15
427;je3011634;15
428;je0498053;15
429;je700672f;15
430;je900194v;15
431;j.jct.2005.10.010;15
432;je050159x;15
433;je049895b;15
434;je800571y;15
435;je0341918;15
436;j.fluid.2008.02.005;15
437;j.jct.2008.12.003;15
438;j.jct.2013.09.039;15
439;j.jct.2006.06.005;15
440;j.jct.2012.11.015;15
441;je300775u;15
442;s10765-012-1373-z;15
443;j.jct.2015.05.006;15
444;je900478c;15
445;j.fluid.2012.08.002;14
446;je100765j;14
447;je049591p;14
448;s10765-006-0047-0;14
449;j.fluid.2013.08.029;14
450;j.jct.2014.03.021;14
451;je700300y;14
452;j.jct.2010.05.016;14
453;j.jct.2015.02.011;14
454;j.jct.2010.07.014;14
455;j.jct.2015.09.028;14
456;je300134c;14
457;j.tca.2013.08.002;14
458;je5010643;14
459;je060491o;14
460;j.jct.2012.08.024;14
461;je2010209;14
462;je060475r;13
463;j.tca.2011.01.019;13
464;je0501235;13
465;je9010882;13
466;je0601513;13
467;je030107c;13
468;je050316s;13
469;je0496140;13
470;j.fluid.2005.07.013;13
471;je049777o;13
472;je200575c;13
473;s10765-008-0390-4;12
474;je030151s;12
475;j.jct.2011.09.001;12
476;j.fluid.2011.01.018;12
477;je0498457;12
478;je030226s;12
479;je700740e;12
480;s10765-008-0399-8;12
481;j.tca.2011.07.005;12
482;j.jct.2013.04.015;12
483;je060490w;12
484;je049556i;12
485;je060210c;12
486;j.jct.2011.07.021;12
487;j.jct.2012.05.005;12
488;s10765-009-0667-2;12
489;je0502546;12
490;j.tca.2013.09.017;12
491;j.fluid.2006.11.005;12
492;j.jct.2014.06.030;12
493;je060311a;12
494;j.tca.2012.10.024;12
495;je0504459;12
496;je201009c;12
497;je200757a;12
498;je100848r;12
499;j.jct.2013.09.008;12
500;j.tca.2014.03.038;12
501;j.jct.2008.10.002;12
502;j.jct.2010.12.016;12
503;je050110r;12
504;cs.jced.5b00317;12
505;je900954y;12
506;je7002836;12
507;s10765-013-1526-8;12
508;je0601098;12
509;j.fluid.2012.08.030;12
510;je400576e;12
511;j.fluid.2013.11.025;12
512;j.jct.2014.08.005;12
513;je050006+;12
514;j.jct.2012.01.011;12
515;j.fluid.2015.05.031;12
516;je800981d;12
517;j.tca.2011.02.004;12
518;j.jct.2004.12.002;12
519;j.fluid.2006.10.024;12
520;je400781b;12
521;j.jct.2007.11.002;12
522;je901071x;12
523;je900733j;12
524;je0501585;12
525;je900284z;12
526;je060017i;12
527;je060485s;12
528;je100658y;12
529;je300631s;11
530;j.jct.2005.04.019;11
531;j.fluid.2015.03.040;11
532;je100671v;11
533;je5008444;11
534;je9002948;11
535;je0504212;11
536;je900864n;11
537;je050116g;11
538;s10765-009-0562-x;11
539;je900597n;11
540;je800164w;11
541;je700430g;11
542;je100788g;11
543;je800999s;11
544;j.tca.2014.11.028;11
545;je800497u;10
546;j.jct.2005.03.027;10
547;je8004613;10
548;j.tca.2013.12.015;10
549;j.fluid.2010.03.001;10
550;j.jct.2015.06.036;10
551;j.jct.2013.11.015;10
552;s10765-009-0593-3;10
553;j.jct.2013.12.025;10
554;cs.jced.5b00343;10
555;j.tca.2014.06.028;10
556;je901072c;10
557;j.jct.2013.11.021;10
558;j.fluid.2007.07.066;10
559;j.jct.2012.03.025;10
560;je8003707;10
561;s10765-011-0997-8;10
562;j.jct.2011.12.008;10
563;je800940j;10
564;j.tca.2010.05.016;10
565;j.jct.2009.06.016;10
566;j.jct.2008.02.015;10
567;je800026p;10
568;j.tca.2014.05.014;10
569;j.jct.2015.09.010;10
570;je0342062;10
571;j.jct.2009.01.010;10
572;je700202h;10
573;je100526j;10
574;j.fluid.2013.06.021;10
575;je100484n;10
576;j.tca.2010.03.012;10
577;je9003959;10
578;je401101u;10
579;je050333h;10
580;je050156k;10
581;j.tca.2014.05.028;10
582;je050165t;10
583;j.jct.2008.01.008;10
584;j.jct.2013.09.041;10
585;je100610v;10
586;j.jct.2013.12.022;10
587;j.jct.2011.09.008;10
588;j.jct.2009.04.001;10
589;j.jct.2014.06.031;10
590;j.jct.2005.06.015;10
591;j.fluid.2006.10.013;10
592;je800684x;10
593;j.fluid.2013.01.027;10
594;j.jct.2008.12.022;10
595;je400679k;9
596;j.jct.2006.10.007;9
597;je800883b;9
598;j.jct.2013.03.023;9
599;je0501639;9
600;je700140j;9
601;j.jct.2012.05.032;9
602;je900531b;9
603;j.jct.2006.01.016;9
604;j.jct.2007.06.002;9
605;j.jct.2007.07.001;9
606;je0500633;9
607;j.jct.2014.12.022;9
608;j.jct.2013.12.028;9
609;j.jct.2014.05.019;9
610;je030102f;9
611;j.fluid.2015.06.043;9
612;j.jct.2005.09.004;9
613;j.jct.2014.10.005;9
614;je7000182;9
615;je050484k;9
616;je901067c;9
617;je800664z;9
618;j.tca.2013.03.010;9
619;je050031f;9
620;je100757w;9
621;je049943s;9
622;je8008182;9
623;je801006q;9
624;j.tca.2015.08.023;9
625;je020196d;9
626;j.fluid.2013.08.005;9
627;je700626v;9
628;je034002l;9
629;j.fluid.2006.03.018;9
630;je049609w;8
631;je200030k;8
632;j.jct.2006.11.001;8
633;je100857s;8
634;j.jct.2008.03.017;8
635;s10765-010-0719-7;8
636;j.fluid.2015.09.052;8
637;je900274n;8
638;j.jct.2015.09.012;8
639;j.fluid.2010.01.002;8
640;je401120a;8
641;je800325d;8
642;je030147g;8
643;je049793l;8
644;je100823t;8
645;je050389b;8
646;j.jct.2006.01.012;8
647;je060025z;8
648;j.tca.2013.06.031;8
649;je900535d;8
650;je900715y;8
651;j.jct.2012.08.030;8
652;j.jct.2012.05.033;8
653;je060389r;8
654;j.jct.2013.04.021;8
655;j.jct.2007.06.014;8
656;j.jct.2013.10.025;8
657;je900442b;8
658;j.jct.2013.06.009;8
659;je100313a;8
660;j.jct.2013.04.017;8
661;je800348s;8
662;j.jct.2010.11.007;8
663;je100341q;8
664;je049899g;8
665;j.jct.2006.07.025;8
666;je500594z;8
667;j.jct.2009.06.006;8
668;je060192z;8
669;j.jct.2013.08.010;8
670;j.tca.2009.03.014;8
671;j.jct.2004.11.020;8
672;je9005344;8
673;je0602519;8
674;je049610v;8
675;je900237e;8
676;j.jct.2006.03.006;8
677;je9005129;8
678;je400486p;8
679;je300557g;8
680;j.jct.2008.06.008;8
681;j.jct.2011.08.028;8
682;je030167i;8
683;j.fluid.2011.03.030;8
684;je0400052;8
685;je2000606;8
686;je900503p;8
687;je034053i;8
688;j.jct.2010.10.018;8
689;j.jct.2007.09.011;8
690;cs.jced.5b00181;8
691;j.jct.2012.04.020;8
692;je700294p;8
693;j.jct.2005.09.001;8
694;j.tca.2014.06.026;8
695;je050169y;8
696;je800831d;8
697;je9004933;8
698;je2007204;8
699;j.tca.2013.05.015;8
700;j.tca.2011.08.013;8
701;j.jct.2013.05.037;8
702;j.jct.2005.01.007;8
703;je800047t;7
704;je050085p;7
705;j.jct.2012.02.037;7
706;j.jct.2005.10.011;7
707;s10765-011-0989-8;7
708;je200922s;7
709;je034203p;7
710;je100888h;7
711;j.jct.2012.07.006;7
712;je060086x;7
713;j.jct.2005.08.011;7
714;je8006698;7
715;je1008262;7
716;j.fluid.2014.12.003;7
717;j.jct.2012.04.026;7
718;j.tca.2010.04.025;7
719;je800248w;7
720;j.jct.2003.08.017;7
721;j.jct.2012.02.039;7
722;j.fluid.2015.05.016;7
723;je100095p;7
724;je800446c;7
725;j.jct.2013.05.041;7
726;je9008014;7
727;je900277m;7
728;je8002699;7
729;s10765-010-0737-5;7
730;je100594u;7
731;je060441j;7
732;je030196t;6
733;j.jct.2013.12.008;6
734;je049540s;6
735;j.jct.2013.04.001;6
736;j.fluid.2008.04.010;6
737;je401098b;6
738;j.jct.2012.12.010;6
739;je030133a;6
740;je800942u;6
741;je049661s;6
742;j.jct.2004.09.009;6
743;j.tca.2011.06.020;6
744;je101031j;6
745;j.jct.2015.06.004;6
746;je030132i;6
747;je800100m;6
748;je400487e;6
749;j.jct.2007.04.006;6
750;j.jct.2009.12.008;6
751;je030218b;6
752;j.tca.2013.03.017;6
753;j.jct.2012.08.023;6
754;j.jct.2012.08.026;6
755;j.fluid.2013.06.007;6
756;je800157v;6
757;je201334p;6
758;j.fluid.2005.03.026;6
759;j.jct.2007.08.005;6
760;j.tca.2014.03.013;6
761;je030207i;6
762;je5008795;6
763;je049903o;6
764;j.tca.2011.06.003;6
765;s10765-010-0860-3;6
766;je050010l;6
767;je300347z;6
768;je060113j;6
769;je050294+;6
770;je900523k;6
771;je025579q;6
772;je030131q;6
773;je8006138;6
774;je800077r;6
775;j.jct.2005.05.007;6
776;j.jct.2007.05.004;6
777;j.fluid.2012.07.032;6
778;j.fluid.2013.10.057;6
779;j.tca.2009.10.001;6
780;je300146k;6
781;je7005743;6
782;j.jct.2012.01.003;6
783;j.jct.2013.08.016;6
784;j.jct.2006.10.004;6
785;je700619q;6
786;j.fluid.2008.01.020;6
787;j.jct.2015.03.023;6
788;j.tca.2013.09.006;6
789;s10765-011-0995-x;6
790;j.jct.2015.03.020;6
791;je0498208;6
792;j.jct.2012.02.022;6
793;j.fluid.2015.04.021;6
794;j.jct.2007.01.008;6
795;je7005055;6
796;j.tca.2012.05.025;6
797;j.jct.2013.01.008;6
798;je900212d;6
799;j.jct.2005.04.006;6
800;s10765-011-1087-7;6
801;je050463q;6
802;j.jct.2015.09.020;6
803;j.tca.2011.02.002;6
804;j.tca.2012.02.017;6
805;j.jct.2006.10.017;6
806;je100069q;6
807;je0341413;6
808;je060497d;6
809;je1012857;6
810;je7003066;6
811;j.fluid.2014.10.013;6
812;je1007923;6
813;j.fluid.2006.04.016;6
814;s10765-010-0862-1;6
815;j.jct.2013.09.005;6
816;je700026d;6
817;j.fluid.2014.01.019;6
818;j.jct.2005.08.002;6
819;j.jct.2014.02.005;6
820;je034017j;6
821;je7007582;6
822;j.jct.2014.09.005;6
823;je600515j;6
824;j.tca.2012.06.011;6
825;je034076x;6
826;je050162g;6
827;je060228n;6
828;je900807v;6
829;je100821g;6
830;cs.jced.5b00122;6
831;j.jct.2014.09.011;6
832;j.jct.2012.01.022;6
833;je800046k;6
834;j.fluid.2005.06.011;6
835;je800520w;6
836;je100390b;6
837;je2011314;6
838;je049655w;6
839;je900969u;6
840;j.tca.2008.06.004;6
841;s10765-009-0622-2;5
842;je025629r;5
843;j.fluid.2009.06.018;5
844;j.jct.2014.09.001;5
845;j.fluid.2013.05.016;5
846;j.jct.2014.01.022;5
847;j.jct.2008.01.002;5
848;je301220s;5
849;j.fluid.2014.08.002;5
850;j.jct.2008.01.007;5
851;je030215z;5
852;je500389t;5
853;j.jct.2012.11.005;5
854;je034182z;5
855;je200150r;5
856;j.tca.2012.03.001;5
857;je050021e;5
858;je0495583;5
859;je040006u;5
860;j.jct.2005.02.006;5
861;j.jct.2010.08.006;5
862;je300826t;5
863;j.jct.2014.03.003;5
864;j.jct.2015.10.001;5
865;j.jct.2015.08.036;5
866;je300974g;5
867;j.jct.2011.10.009;5
868;j.fluid.2007.07.063;5
869;j.jct.2005.07.008;5
870;je050519g;5
871;j.jct.2011.06.010;5
872;j.jct.2003.09.004;5
873;je5009119;5
874;j.jct.2013.05.012;5
875;je034007i;5
876;je049712l;5
877;j.jct.2007.05.006;5
878;je049807n;5
879;j.fluid.2014.04.019;5
880;je100190e;5
881;j.fluid.2005.09.012;5
882;je500283s;5
883;je049788h;5
884;je101173w;5
885;j.tca.2011.10.030;5
886;je900059e;5
887;je0340809;5
888;je300696c;5
889;j.jct.2015.02.004;5
890;j.jct.2005.02.011;5
891;j.fluid.2014.01.044;5
892;j.fluid.2008.01.007;5
893;j.fluid.2013.06.006;5
894;je1001544;5
895;j.jct.2015.10.026;5
896;je900785z;5
897;je0496903;5
898;cs.jced.5b00326;5
899;je100159m;5
900;je2009736;5
901;j.fluid.2013.01.025;5
902;je020149l;5
903;je7002447;5
904;je034142v;5
905;je034279l;5
906;je201053v;5
907;j.jct.2013.02.010;5
908;je4000372;5
909;j.fluid.2015.01.002;5
910;j.tca.2009.12.008;5
911;j.jct.2013.10.013;5
912;je200334e;5
913;j.jct.2013.05.003;5
914;je1009976;5
915;j.fluid.2015.07.016;5
916;j.jct.2010.11.013;5
917;j.tca.2009.02.013;5
918;je0256028;5
919;je0301489;5
920;j.jct.2013.07.011;5
921;j.jct.2012.02.033;5
922;j.fluid.2007.01.022;5
923;je900510x;5
924;je0603325;5
925;je030163d;4
926;je3002283;4
927;j.fluid.2006.06.017;4
928;je700338t;4
929;je100508y;4
930;s10765-010-0874-x;4
931;j.fluid.2007.06.008;4
932;je0302295;4
933;j.jct.2006.07.015;4
934;je050428j;4
935;je050029o;4
936;je0301895;4
937;j.jct.2008.09.021;4
938;je800503d;4
939;j.tca.2008.11.009;4
940;je030238d;4
941;cs.jced.5b00256;4
942;cs.jced.5b00527;4
943;je050223a;4
944;je100170v;4
945;j.tca.2012.10.017;4
946;j.jct.2004.05.001;4
947;je050402s;4
948;je9005823;4
949;j.fluid.2013.10.012;4
950;j.jct.2013.05.019;4
951;je300683r;4
952;j.jct.2004.12.005;4
953;j.fluid.2013.03.002;4
954;j.fluid.2015.01.026;4
955;je0600799;4
956;j.jct.2012.08.010;4
957;s10765-008-0395-z;4
958;j.jct.2008.10.017;4
959;je050420+;4
960;j.jct.2010.12.012;4
961;j.tca.2009.12.001;4
962;je300737t;4
963;j.jct.2010.12.014;4
964;j.fluid.2015.05.002;4
965;je500237g;4
966;je060355j;4
967;j.fluid.2007.02.026;4
968;j.jct.2013.08.023;4
969;j.fluid.2014.01.013;4
970;je0601255;4
971;j.jct.2008.05.002;4
972;je9006037;4
973;je020181f;4
974;j.fluid.2013.11.008;4
975;j.jct.2006.05.001;4
976;j.jct.2011.04.006;4
977;j.jct.2013.05.014;4
978;je401020e;4
979;j.fluid.2012.11.040;4
980;je8001688;4
981;j.fluid.2007.05.013;4
982;j.fluid.2012.09.019;4
983;j.fluid.2015.07.032;4
984;je0500330;4
985;j.tca.2009.02.022;4
986;j.fluid.2005.09.010;4
987;je900481e;4
988;je200646r;4
989;je300733a;4
990;j.fluid.2012.06.031;4
991;j.fluid.2015.04.019;4
992;je040012q;4
993;j.tca.2005.08.012;4
994;j.jct.2015.07.035;4
995;je201130h;4
996;je060137q;4
997;je049701s;4
998;je100315g;4
999;je300670n;4
1000;j.fluid.2007.09.009;4
1001;je700316s;4
1002;j.jct.2015.08.021;4
1003;j.tca.2005.08.034;4
1004;j.jct.2012.04.011;4
1005;je300358u;4
1006;j.tca.2013.04.011;4
1007;je050520f;4
1008;j.jct.2013.11.002;4
1009;j.jct.2005.07.017;4
1010;je0497395;4
1011;j.fluid.2013.03.029;4
1012;je0501991;4
1013;je049778g;4
1014;j.tca.2014.03.027;4
1015;je100177u;4
1016;je200974r;4
1017;je2012633;4
1018;je800101v;4
1019;j.jct.2006.12.017;4
1020;j.jct.2009.06.001;4
1021;je050183a;4
1022;j.tca.2006.08.006;4
1023;j.jct.2015.03.004;4
1024;je200350a;4
1025;je400491p;4
1026;j.jct.2010.11.004;4
1027;je050523s;4
1028;je700577t;4
1029;j.jct.2005.05.004;4
1030;je049576k;4
1031;je7007395;4
1032;j.fluid.2014.12.027;4
1033;je049681u;4
1034;j.fluid.2014.06.015;4
1035;s10765-009-0665-4;4
1036;je8002964;4
1037;je030161t;4
1038;j.fluid.2012.12.022;4
1039;j.fluid.2008.06.012;4
1040;j.jct.2011.10.028;4
1041;j.fluid.2006.12.012;4
1042;je200457q;4
1043;je900730w;4
1044;je501074b;4
1045;j.fluid.2006.04.010;4
1046;je034204h;4
1047;j.jct.2014.10.015;4
1048;j.tca.2013.02.010;4
1049;j.jct.2013.06.020;4
1050;j.jct.2007.05.010;4
1051;j.fluid.2015.08.005;4
1052;je030130y;4
1053;j.fluid.2013.01.015;4
1054;j.fluid.2007.08.008;4
1055;je060238o;4
1056;j.jct.2005.07.018;4
1057;je200468r;4
1058;je0201828;4
1059;j.fluid.2013.10.033;4
1060;j.jct.2008.07.014;4
1061;j.fluid.2015.06.003;4
1062;j.fluid.2009.09.019;4
1063;je0302147;4
1064;j.jct.2003.09.001;4
1065;j.tca.2014.05.004;4
1066;j.jct.2013.11.028;4
1067;j.tca.2007.04.012;4
1068;je060420p;3
1069;je0505164;3
1070;je0500577;3
1071;je700594n;3
1072;je600578u;3
1073;j.fluid.2011.01.007;3
1074;je300339q;3
1075;je0342318;3
1076;j.jct.2006.10.005;3
1077;j.jct.2015.08.027;3
1078;j.fluid.2006.07.003;3
1079;j.fluid.2006.08.018;3
1080;j.jct.2013.01.015;3
1081;j.jct.2013.01.016;3
1082;j.jct.2013.12.009;3
1083;je400606c;3
1084;je0502142;3
1085;j.fluid.2009.07.009;3
1086;j.jct.2012.03.019;3
1087;j.jct.2012.10.028;3
1088;j.jct.2006.07.017;3
