;Filename;Count
471;je200851a;15
472;je8007606;15
473;j.fluid.2010.02.012;15
474;je700618y;15
475;je500314x;14
476;je100259j;14
477;j.jct.2011.11.027;13
478;je200575c;13
479;j.fluid.2011.11.016;13
480;j.fluid.2014.09.024;13
481;je100517z;13
482;je201140q;13
483;j.tca.2011.10.013;12
484;s10765-007-0220-0;12
485;je300633e;12
486;s10765-009-0567-5;12
487;j.jct.2006.01.007;12
488;je060113j;12
489;j.tca.2008.09.006;11
490;j.fluid.2014.07.004;11
491;je900496t;11
492;j.fluid.2007.07.002;11
493;j.fluid.2008.09.005;11
494;je900586f;11
495;je900337a;11
496;j.jct.2006.09.006;11
497;je700094y;11
498;j.jct.2009.10.002;10
499;j.jct.2004.12.015;10
500;acs.jced.5b00116;10
501;j.jct.2004.07.030;10
502;j.fluid.2011.05.017;9
503;j.jct.2015.01.013;9
504;je900347f;9
505;j.tca.2009.02.022;9
506;je0600810;9
507;je700177n;8
508;je700366w;6
509;j.tca.2013.11.006;6
510;j.tca.2013.01.028;6
511;je800622e;6
512;je0495942;6
513;j.fluid.2005.03.032;6
514;je050064v;6
515;j.jct.2015.03.020;6
516;je700732u;6
517;je050412t;6
518;je0301500;5
519;je7004787;5
520;je900656c;5
521;je700210n;4
522;je900599q;4
523;j.jct.2005.04.011;4
524;je400158p;4
525;j.tca.2005.06.011;3
526;j.fluid.2010.12.012;3
527;je020186c;1
528;je200963q;1
529;j.jct.2015.03.012;1
