;Mixture;Count
666;2-methoxyethanol__1,3-dioxolane;11
667;1-butanol__methylcyclohexane;11
668;2-butoxyethanol__1-butanol, 3-methyl-;11
669;cyclohexanone__N-methyl-2-pyrrolidone;11
670;methyl sulfoxide__butanone;11
671;N,N-dimethylformamide__methyl propenoate;11
672;N,N-dimethylformamide__acrylic acid, butyl ester;11
673;methoxybenzene__methylcyclohexane;11
674;methyl sulfoxide__3-pentanone;11
675;1,2-dichloroethane__1,4-dioxane;11
676;methoxybenzene__3-methyl-1-butanol;11
677;N,N-dimethylacetamide__tetraphenylphosphonium bromide;11
678;1-pentanol__methoxybenzene;11
679;acetophenone__1-octanol;11
680;2-propanamine, 2-methyl-__cyclohexanone;11
681;ethanol__methoxybenzene;11
682;acetonitrile__acetophenone;11
683;ethyl methyl ketone__cyclohexanone;11
684;methylcyclohexane__3-methyl-1-butanol;11
685;2-methyl-1-propanol__methylcyclohexane;11
686;4-methyl-2-pentanone__phenylacetonitrile;11
687;2-methyltetrahydrofuran__chlorobenzene;11
688;methyl sulfoxide__cyclohexanone;11
689;glycine__3-chloro-1,2-propanediol;11
690;acetonitrile__1-propanone, 1-phenyl-;11
691;benzene__2-methyltetrahydrofuran;11
692;cyclohexylamine__1,3-dioxolane;11
693;2-methyltetrahydrofuran__fluorobenzene;11
694;toluene__hexane;11
695;methyl sulfoxide__4-methyl-2-pentanone;11
696;methyl sulfoxide__2-pentanone;11
697;cyclohexylamine__2-butoxyethanol;11
698;3-pentanone__N-methyl-2-pyrrolidone;11
699;ethanol, 2-ethoxy-__1,3-dioxolane;11
700;2-butoxyethanol__1,3-dioxolane;11
701;1-octanol__N,N-dimethylacetamide;11
702;1-butanol__water;11
703;cyclohexylamine__butylamine;11
704;butanone__phenylacetonitrile;11
705;pentan-1-ol__1,3-dioxolane;11
706;acetonitrile__tetrahydrofuran;11
707;cyclohexylamine__acetic acid, butyl ester;11
708;ethane, 1,1'-oxybis-__pentan-1-ol;11
709;2-propanol__methylcyclohexane;11
710;acetonitrile__1,4-dioxane;11
711;acetonitrile__1,3-dioxolane;11
712;1-propanol__methylcyclohexane;11
713;2-pentanone__phenylacetonitrile;11
714;ethyl methyl ketone__cyclohexylamine;11
715;1,4-dioxane__monoethanolamine;11
716;N,N-dimethylformamide__2-ethylhexyl 2-propenoate;11
717;cyclohexanone__acetic acid, butyl ester;11
718;1-propanol__methoxybenzene;11
719;1,2-ethanediamine__1,4-dioxane;11
720;ethanol__methylcyclohexane;11
721;3-pentanone__phenylacetonitrile;11
722;methyl sulfoxide__tetraphenylphosphonium bromide;11
723;Streptomycin sulfate__water;11
724;N,N-dimethylformamide__1,2-butanediol;11
725;imidazolium chloride__water;11
726;butanone__N-methyl-2-pyrrolidone;11
727;N,N-dimethylformamide__ethyl acrylate;11
728;2-pentanone__N-methyl-2-pyrrolidone;11
729;cyclohexanone__butylamine;11
730;2-propanol__1,3-dioxolane;11
731;cyclohexanone__2-butoxyethanol;11
732;2-propanol__methoxybenzene;11
733;4-methyl-2-pentanone__N-methyl-2-pyrrolidone;11
734;1-butanol__methoxybenzene;11
735;butanone__1,4-dimethylbenzene;10
736;thymidine__water;10
737;tetrabutylammonium iodide__water;10
738;acetonitrile__p-acetyltoluene;10
739;DMSO__p-chloranil;10
740;butanone__1,2-dimethylbenzene;10
741;glycine__3-chloro-1-propanol;10
742;isopropyl ether__octane;10
743;isopropyl ether__hexane;10
744;L-alanine__3-chloro-1,2-propanediol;10
745;isopropyl ether__heptane;10
746;acetonitrile__p-chloroacetophenone;10
747;butanone__isopropylbenzene;10
748;DMSO__o-toluidine;10
749;butanone__1,3-dimethylbenzene;10
750;ethanol__ethylene glycol;10
751;isopropyl ether__2,2,4-trimethylpentane;10
752;DMSO__N-methylaniline;10
753;N,N-dimethylformamide__tetraphenylphosphonium bromide;10
754;aniline__DMSO;10
755;N,N-dimethylformamide__1,3-butanediol;10
756;2-ethyl-1-hexanol__ethylene glycol;10
757;DMSO__N,N-dimethylaniline;10
758;isopropyl ether__tetralin;9
759;ampicillin__water;9
760;benzene__isopropyl ether;9
761;benzaldehyde__propenenitrile;9
762;isopropyl ether__cyclohexane;9
763;N,N-dimethylformamide__2,3-butanediol;9
764;decahydronaphthalene__isopropyl ether;9
765;propenenitrile__4-methoxybenzaldehyde;9
766;L-alanine__3-chloro-1-propanol;9
767;L-leucine__3-chloro-1-propanol;8
768;N,N-dimethylformamide__1,4-butanediol;8
769;L-leucine__3-chloro-1,2-propanediol;7
770;2-methyl-2-propanol__water;6
771;N,N,N',N'-tetramethylurea__water;5
772;naphthalene__heptane;5
773;1,1':2',1''-terphenyl__cyclohexane;5
774;1,1'-biphenyl__heptane;5
775;naphthalene__cyclohexane;5
776;m-terphenyl__heptane;5
777;N,N'-dimethylurea__water;5
778;1,1':2',1''-terphenyl__heptane;5
779;urea, ethyl-__water;5
780;N,N'-diethylurea__water;5
781;phenanthrene__heptane;5
782;1,1'-biphenyl__cyclohexane;5
783;m-terphenyl__cyclohexane;5
784;1-butylurea__water;5
785;carbonyldiamide__water;5
786;phenanthrene__cyclohexane;5
787;.beta.-cyclodextrin__water;4
788;cetylpyridinium chloride__water;4
789;N-methyl-N,N-dioctyl-1-octanaminium chloride__water;4
790;dichloromethane__butyl ethanoate;1
791;dichloromethane__methyl ethanoate;1
792;1-propanol__methyl benzoate;1
793;dichloromethane__propyl ethanoate;1
794;1-propanol__ethyl benzoate;1
795;tetradecyltrimethylammonium bromide__water;1
796;sarcosine__water;1
797;dichloromethane__isoamyl acetate;1
798;dichloromethane__ethyl ethanoate;1
