;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Relative permittivity at zero frequency;Relative permittivity at zero frequency_std
538778;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.241;303.15;101.0;39.8;0.1194
538779;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.316;303.15;101.0;40.44;0.12132
538780;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.389;303.15;101.0;41.04;0.12312
538781;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.459;303.15;101.0;41.4;0.1242
538782;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.527;303.15;101.0;41.83;0.12549
538783;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.592;303.15;101.0;42.07;0.12621
538784;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.656;303.15;101.0;42.33;0.12699
538785;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.718;303.15;101.0;42.35;0.12705
538786;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.778;303.15;101.0;41.84;0.12552
538787;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.836;303.15;101.0;41.96;0.12588
538788;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.892;303.15;101.0;41.88;0.12564
538789;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;0.947;303.15;101.0;41.72;0.12516
538790;j.fluid.2008.01.024;glycerol;N,N-dimethylacetamide;OCC(O)CO;CN(C)C(C)=O;8043-29-6;127-19-5;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=FXHOOIRPVKKKFG-UHFFFAOYSA-N;glycerol__N,N-dimethylacetamide;1.0;303.15;101.0;41.17;0.12351
538791;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.0;303.15;101.0;31.46;0.09438
538792;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.056;303.15;101.0;31.31;0.09393
538793;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.113;303.15;101.0;32.24;0.09672
538794;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.171;303.15;101.0;33.08;0.09924
538795;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.231;303.15;101.0;33.81;0.10143
538796;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.292;303.15;101.0;34.7;0.1041
538797;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.355;303.15;101.0;35.5;0.1065
538798;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.419;303.15;101.0;36.26;0.10878
538799;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.485;303.15;101.0;37.11;0.11133
538800;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.553;303.15;101.0;37.51;0.11253
538801;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.623;303.15;101.0;37.97;0.11391
538802;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.694;303.15;101.0;38.52;0.11556
538803;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.767;303.15;101.0;39.14;0.11742
538804;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.843;303.15;101.0;39.66;0.11898
538805;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;0.92;303.15;101.0;40.31;0.12093
538806;j.fluid.2008.01.024;glycerol;2-aminoethanol;OCC(O)CO;NCCO;8043-29-6;9007-33-4;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=HZAXFHJVJLSVMW-UHFFFAOYSA-N;glycerol__2-aminoethanol;1.0;303.15;101.0;41.17;0.12351
538807;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.0;303.15;101.0;17.18;0.05154
538808;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.09;303.15;101.0;18.66;0.05598
538809;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.175;303.15;101.0;20.4;0.0612
538810;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.257;303.15;101.0;22.09;0.06627
538811;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.334;303.15;101.0;23.83;0.07149
538812;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.409;303.15;101.0;25.5;0.0765
538813;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.48;303.15;101.0;27.25;0.08175
538814;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.547;303.15;101.0;28.98;0.08694
538815;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.612;303.15;101.0;30.54;0.09162
538816;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.675;303.15;101.0;32.59;0.09777
538817;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.734;303.15;101.0;33.74;0.10122
538818;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.792;303.15;101.0;35.03;0.10509
538819;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.847;303.15;101.0;37.13;0.11139
538820;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.9;303.15;101.0;38.63;0.11589
538821;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;0.951;303.15;101.0;39.96;0.11988
538822;j.fluid.2008.01.024;glycerol;2-dimethylaminoethanol;OCC(O)CO;CN(C)CCO;8043-29-6;108-01-0;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=UEEJHVSXFDXPFK-UHFFFAOYSA-N;glycerol__2-dimethylaminoethanol;1.0;303.15;101.0;41.17;0.12351
893699;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.2;298.15;50000.0;57.87;0.05787
893700;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.4;298.15;50000.0;45.53;0.04553
893701;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.6;298.15;50000.0;38.28;0.03828
893702;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.8;298.15;50000.0;33.34;0.03334
893703;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.2;298.15;100000.0;59.19;0.05919
893704;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.4;298.15;100000.0;46.73;0.04673
893705;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.6;298.15;100000.0;39.34;0.03934
893706;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.8;298.15;100000.0;34.3;0.0343
893727;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.2;298.15;50000.0;60.3;0.0603
893728;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.4;298.15;50000.0;50.18;0.05018
893729;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.6;298.15;50000.0;43.8;0.0438
893730;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.8;298.15;50000.0;39.39;0.03939
893731;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.2;298.15;100000.0;61.43;0.06143
893732;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.4;298.15;100000.0;51.17;0.05117
893733;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.6;298.15;100000.0;44.67;0.04467
893734;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.8;298.15;100000.0;40.15;0.04015
901592;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.0;298.15;50000.0;80.18;0.08018
901593;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.2;298.15;50000.0;66.72;0.06672
901594;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.4;298.15;50000.0;57.74;0.05774
901595;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.6;298.15;50000.0;50.99;0.05099
901596;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.8;298.15;50000.0;45.95;0.04595
901597;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.0;298.15;100000.0;81.88;0.08188
901598;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.2;298.15;100000.0;68.04;0.06804
901599;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.4;298.15;100000.0;58.96;0.05896
901600;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.6;298.15;100000.0;52.14;0.05214
901601;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.8;298.15;100000.0;47.04;0.04704
901626;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.2;298.15;50000.0;65.05;0.06505
901627;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.4;298.15;50000.0;56.37;0.05637
901628;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.6;298.15;50000.0;50.55;0.05055
901629;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.8;298.15;50000.0;46.43;0.04643
901630;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.2;298.15;100000.0;66.28;0.06628
901631;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.4;298.15;100000.0;57.44;0.05744
901632;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.6;298.15;100000.0;51.5;0.0515
901633;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.8;298.15;100000.0;47.33;0.04733
1227704;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;273.15;101.0;87.0;0.05
1227705;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;275.15;101.0;86.36;0.05
1227706;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;277.15;101.0;85.67;0.05
1227707;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;279.15;101.0;84.84;0.05
1227708;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;281.15;101.0;84.25;0.05
1227709;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;283.15;101.0;83.37;0.05
1227710;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;285.15;101.0;82.73;0.05
1227711;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;287.15;101.0;82.02;0.05
1227712;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;289.15;101.0;81.33;0.05
1227713;je400149j;methyl sulfoxide;water;C[S](C)=O;O;164071-41-4;14314-42-2;InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;methylsulfinylmethane__water;0.0;291.15;101.0;80.65;0.05
